SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_4,adm2_3,adm2_5,adm2_7,adm2_6,adm2_11,adm2_10,adm2_8,adm2_1,adm2_9
20931,5099,1,28,28,NA,NA,168,NA,NA,176,NA,NA,7.45,NA,NA,7.39,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
20975,11421,1,50,20,NA,NA,93,NA,NA,195,NA,NA,8.31,NA,NA,7.34,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
21002,2708,1,18,12,NA,NA,51,NA,NA,344,NA,NA,11.129999999999999,NA,NA,8.81,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
21039,2176,1,48,9,NA,NA,527,NA,NA,348,NA,NA,11.339999999999998,NA,NA,7.760000000000001,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21070,10156,1,60,28,NA,NA,25,NA,NA,187,NA,NA,8.79,NA,NA,7.649999999999999,NA,NA,0.36,0,5,0,0,0,1,0,0,0,0,0,0,0
21097,10860,1,30,28,NA,NA,1689,NA,NA,155,NA,NA,32.74,NA,NA,8.87,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
21160,5442,1,24,23,NA,NA,124,NA,NA,352,NA,NA,7.4799999999999995,NA,NA,7.220000000000001,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
21163,10325,1,57,20,NA,NA,124,NA,NA,249,NA,NA,13.46,NA,NA,8.29,NA,NA,0.342,0,9,0,0,0,0,0,0,0,0,0,0,1
21216,5814,1,56,13,NA,NA,928,NA,NA,339,NA,NA,32.099999999999994,NA,NA,17.699999999999996,NA,NA,0,0,10,0,0,0,0,0,0,0,1,0,0,0
21302,5665,1,23,26,NA,NA,288,NA,NA,170,NA,NA,12.569999999999999,NA,NA,9.42,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
21503,7058,1,35,19,NA,NA,41,NA,NA,121,NA,NA,8.600000000000001,NA,NA,8.09,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
21523,6753,1,65,28,NA,NA,933,NA,NA,213,NA,NA,12.41,NA,NA,9.07,NA,NA,0,0,6,0,0,0,0,0,1,0,0,0,0,0
21562,9174,1,42,16,NA,NA,2660,NA,NA,162,NA,NA,11.53,NA,NA,6.8,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
21575,673,1,45,28,NA,NA,22,NA,NA,1915,NA,NA,10.379999999999999,NA,NA,9.270000000000001,NA,NA,4.65,0,5,0,0,0,1,0,0,0,0,0,0,0
21621,463,1,30,30,NA,NA,66,NA,NA,181,NA,NA,8.389999999999999,NA,NA,7.09,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
21638,10839,1,48,12,NA,NA,46,NA,NA,154,NA,NA,11.4,NA,NA,7.71,NA,NA,0.37800000000000006,0,5,0,0,0,1,0,0,0,0,0,0,0
21667,8262,1,42,10,NA,NA,1011,NA,NA,120,NA,NA,7.949999999999999,NA,NA,7.15,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
21668,7828,1,25,20,NA,NA,1022,NA,NA,141,NA,NA,24.509999999999998,NA,NA,7.45,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
21707,4013,1,65,28,NA,NA,3059,NA,NA,152,NA,NA,11.579999999999998,NA,NA,8.37,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
21717,866,1,41,1,NA,NA,3163,NA,NA,214,NA,NA,13.66,NA,NA,7.450000000000001,NA,NA,0,1,6,0,0,0,0,0,1,0,0,0,0,0
21867,11748,1,33,26,NA,NA,167,NA,NA,123,NA,NA,14.23,NA,NA,6.029999999999999,NA,NA,8.88,0,8,0,0,0,0,0,0,0,0,1,0,0
21877,11799,1,55,10,NA,NA,2756,NA,NA,267,NA,NA,13.07,NA,NA,8.069999999999999,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
22003,11295,1,55,21,NA,NA,789,NA,NA,1097,NA,NA,20.790000000000003,NA,NA,9.58,NA,NA,1.995,0,1,0,0,0,0,0,0,0,0,0,1,0
22043,5877,1,25,17,NA,NA,13,NA,NA,202,NA,NA,13.320000000000002,NA,NA,9.540000000000001,NA,NA,1.503,0,4,0,1,0,0,0,0,0,0,0,0,0
22099,2345,1,43,28,NA,NA,59,NA,NA,97,NA,NA,7.790000000000001,NA,NA,6.89,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
22114,5301,1,40,21,NA,NA,20,NA,NA,158,NA,NA,10.290000000000001,NA,NA,8.110000000000001,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
22133,5182,1,50,18,NA,NA,133,NA,NA,134,NA,NA,13.379999999999999,NA,NA,7.87,NA,NA,2.7,0,4,0,1,0,0,0,0,0,0,0,0,0
22268,865,1,19,15,NA,NA,105,NA,NA,252,NA,NA,11.33,NA,NA,8.719999999999999,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
22314,11284,1,39,14,NA,NA,41,NA,NA,154,NA,NA,9.3,NA,NA,8.479999999999999,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
22322,4477,1,63,31,NA,NA,1117,NA,NA,119,NA,NA,21.95,NA,NA,7.63,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
22352,9288,1,58,13,NA,NA,105,NA,NA,218,NA,NA,14.73,NA,NA,8.49,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22395,2536,1,51,25,NA,NA,2979,NA,NA,350,NA,NA,30.9,NA,NA,11.270000000000001,NA,NA,0,0,6,0,0,0,0,0,1,0,0,0,0,0
22445,168,1,68,28,NA,NA,478,NA,NA,166,NA,NA,24.29,NA,NA,10.11,NA,NA,3.37,0,1,0,0,0,0,0,0,0,0,0,1,0
22456,8523,1,20,10,NA,NA,125,NA,NA,234,NA,NA,9.55,NA,NA,7.840000000000001,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
22463,9787,1,80,23,NA,NA,389,NA,NA,213,NA,NA,17.520000000000003,NA,NA,6.859999999999999,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
22509,6513,1,48,22,NA,NA,681,NA,NA,143,NA,NA,19.59,NA,NA,7.66,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
22531,8809,1,38,30,NA,NA,23,NA,NA,263,NA,NA,16.89,NA,NA,12.589999999999998,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
22570,8709,1,20,26,NA,NA,62,NA,NA,148,NA,NA,8.92,NA,NA,8.03,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
22601,1423,1,20,25,NA,NA,189,NA,NA,248,NA,NA,11.39,NA,NA,9.920000000000002,NA,NA,1.467,0,5,0,0,0,1,0,0,0,0,0,0,0
22605,315,1,25,22,NA,NA,60,NA,NA,176,NA,NA,9.94,NA,NA,8.89,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
22681,8709,1,55,26,NA,NA,54,NA,NA,108,NA,NA,7.370000000000001,NA,NA,7.41,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
22707,3806,1,43,26,NA,NA,3463,NA,NA,231,NA,NA,19.610000000000003,NA,NA,11.32,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
22723,7796,1,19,12,NA,NA,95,NA,NA,175,NA,NA,10.71,NA,NA,7.619999999999999,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
22737,4517,1,70,23,NA,NA,14,NA,NA,85,NA,NA,11.92,NA,NA,7.699999999999999,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
22824,11648,1,40,24,NA,NA,87,NA,NA,123,NA,NA,7.8,NA,NA,5.1000000000000005,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
22859,106,1,31,24,NA,NA,82,NA,NA,246,NA,NA,17.22,NA,NA,11.330000000000002,NA,NA,2.052,0,6,0,0,0,0,0,1,0,0,0,0,0
22878,10523,1,64,23,NA,NA,88,NA,NA,183,NA,NA,13.720000000000002,NA,NA,6.509999999999999,NA,NA,4.531,0,11,0,0,0,0,0,0,1,0,0,0,0
22918,9733,1,20,21,NA,NA,2016,NA,NA,135,NA,NA,9.729999999999999,NA,NA,8.87,NA,NA,5.55,0,5,0,0,0,1,0,0,0,0,0,0,0
22930,1658,1,63,7,NA,NA,2,NA,NA,95,NA,NA,7.199999999999999,NA,NA,7.49,NA,NA,0,1,10,0,0,0,0,0,0,0,1,0,0,0
22979,6663,1,40,25,NA,NA,17,NA,NA,103,NA,NA,6.2700000000000005,NA,NA,7.08,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
23052,2095,1,55,28,NA,NA,2374,NA,NA,153,NA,NA,36.910000000000004,NA,NA,7.6,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
23053,1366,1,43,2,NA,NA,51,NA,NA,223,NA,NA,13.27,NA,NA,8.03,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
23122,8164,1,58,29,NA,NA,281,NA,NA,253,NA,NA,10.57,NA,NA,8.58,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
23132,3041,1,43,12,NA,NA,339,NA,NA,280,NA,NA,16.35,NA,NA,8.85,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
23136,4678,1,29,17,NA,NA,7,NA,NA,105,NA,NA,6.64,NA,NA,6.44,NA,NA,0,0,10,0,0,0,0,0,0,0,1,0,0,0
23249,8112,1,28,21,NA,NA,145,NA,NA,247,NA,NA,17.26,NA,NA,8.069999999999999,NA,NA,3.88,0,1,0,0,0,0,0,0,0,0,0,1,0
23317,4268,1,21,26,NA,NA,139,NA,NA,130,NA,NA,11.030000000000001,NA,NA,8.759999999999998,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
23343,1943,1,50,2,NA,NA,39,NA,NA,202,NA,NA,9.59,NA,NA,7.060000000000001,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23355,11613,1,45,18,NA,NA,14,NA,NA,113,NA,NA,6.609999999999999,NA,NA,6.749999999999999,NA,NA,0.68,0,7,0,0,0,0,1,0,0,0,0,0,0
23427,143,1,40,17,NA,NA,1843,NA,NA,83,NA,NA,25.3,NA,NA,6.44,NA,NA,3.36,0,10,0,0,0,0,0,0,0,1,0,0,0
23439,6880,1,42,11,NA,NA,4,NA,NA,87,NA,NA,6.390000000000001,NA,NA,6.3500000000000005,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
23475,4326,1,38,24,NA,NA,6348,NA,NA,207,NA,NA,33.39,NA,NA,11.429999999999998,NA,NA,5.244,0,2,1,0,0,0,0,0,0,0,0,0,0
23482,10465,1,50,25,NA,NA,146,NA,NA,229,NA,NA,14.520000000000001,NA,NA,8.959999999999999,NA,NA,0.36,0,8,0,0,0,0,0,0,0,0,1,0,0
23638,2132,1,34,14,NA,NA,83,NA,NA,225,NA,NA,9.25,NA,NA,7.32,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
23707,1504,1,24,4,NA,NA,3360,NA,NA,150,NA,NA,15.17,NA,NA,8.33,NA,NA,0,0,10,0,0,0,0,0,0,0,1,0,0,0
23734,551,1,40,25,NA,NA,42,NA,NA,171,NA,NA,10.709999999999999,NA,NA,6.4399999999999995,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
23787,7666,1,25,13,NA,NA,100,NA,NA,266,NA,NA,11.02,NA,NA,7.76,NA,NA,0.54,0,5,0,0,0,1,0,0,0,0,0,0,0
23789,68,1,46,11,NA,NA,42,NA,NA,118,NA,NA,7.219999999999999,NA,NA,6.44,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
23813,10465,1,22,25,NA,NA,133,NA,NA,188,NA,NA,12.23,NA,NA,8.309999999999999,NA,NA,0.36,0,8,0,0,0,0,0,0,0,0,1,0,0
23844,4082,1,27,16,NA,NA,21,NA,NA,144,NA,NA,8.479999999999999,NA,NA,7.06,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
23947,6679,1,37,24,NA,NA,129,NA,NA,138,NA,NA,12.57,NA,NA,9.159999999999995,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
23950,4952,1,25,28,NA,NA,252,NA,NA,311,NA,NA,11.37,NA,NA,9.02,NA,NA,1.7010000000000003,0,5,0,0,0,1,0,0,0,0,0,0,0
23997,1879,1,40,12,NA,NA,70,NA,NA,150,NA,NA,15.569999999999999,NA,NA,8.35,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
23999,6313,1,25,23,NA,NA,24,NA,NA,657,NA,NA,25.669999999999998,NA,NA,14.870000000000001,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
24031,8506,1,25,29,NA,NA,39,NA,NA,99,NA,NA,5.71,NA,NA,6.02,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
24036,9462,1,25,23,NA,NA,92,NA,NA,155,NA,NA,8.5,NA,NA,7.580000000000001,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
24147,2320,1,20,3,NA,NA,19,NA,NA,182,NA,NA,14.819999999999999,NA,NA,10.999999999999998,NA,NA,0.08,0,10,0,0,0,0,0,0,0,1,0,0,0
24162,9718,1,31,18,NA,NA,830,NA,NA,281,NA,NA,16.669999999999998,NA,NA,9.35,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
24174,1140,1,50,26,NA,NA,14,NA,NA,145,NA,NA,8.18,NA,NA,8.909999999999998,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
24361,8737,1,30,11,NA,NA,24,NA,NA,129,NA,NA,6.66,NA,NA,7.21,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
24367,7435,1,40,8,NA,NA,35,NA,NA,101,NA,NA,5.54,NA,NA,6.129999999999999,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24444,11202,1,48,19,NA,NA,251,NA,NA,225,NA,NA,8.25,NA,NA,6.62,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
24477,4151,1,42,15,NA,NA,90,NA,NA,274,NA,NA,26.29,NA,NA,16.59,NA,NA,1.344,0,1,0,0,0,0,0,0,0,0,0,1,0
24485,11687,1,70,3,NA,NA,48,NA,NA,204,NA,NA,9.419999999999998,NA,NA,7.040000000000001,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
24536,8111,1,30,24,NA,NA,144,NA,NA,252,NA,NA,18.8,NA,NA,10.68,NA,NA,1.872,0,6,0,0,0,0,0,1,0,0,0,0,0
24590,10961,1,50,23,NA,NA,289,NA,NA,134,NA,NA,12.790000000000001,NA,NA,6.73,NA,NA,1.1880000000000002,0,8,0,0,0,0,0,0,0,0,1,0,0
24653,1099,1,60,20,NA,NA,26,NA,NA,127,NA,NA,15.529999999999998,NA,NA,8.229999999999999,NA,NA,2.2680000000000002,0,1,0,0,0,0,0,0,0,0,0,1,0
24732,3455,1,65,16,NA,NA,45,NA,NA,182,NA,NA,11.08,NA,NA,8.559999999999999,NA,NA,0.594,0,4,0,1,0,0,0,0,0,0,0,0,0
24782,5164,1,29,4,NA,NA,4146,NA,NA,205,NA,NA,33.15,NA,NA,9.66,NA,NA,6.03,0,9,0,0,0,0,0,0,0,0,0,0,1
24892,7789,1,22,13,NA,NA,78,NA,NA,164,NA,NA,15.36,NA,NA,11.449999999999998,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24907,7111,1,27,12,NA,NA,42,NA,NA,113,NA,NA,7.53,NA,NA,8.26,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
24927,10084,1,47,26,NA,NA,56,NA,NA,211,NA,NA,10.31,NA,NA,7.93,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
24957,11303,1,56,26,NA,NA,5203,NA,NA,205,NA,NA,21.750000000000004,NA,NA,10.35,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
25006,6107,1,54,19,NA,NA,1647,NA,NA,105,NA,NA,11.33,NA,NA,7.89,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
25018,2385,1,34,22,NA,NA,144,NA,NA,198,NA,NA,26.51,NA,NA,11.93,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25037,9733,1,70,21,NA,NA,2016,NA,NA,137,NA,NA,9.9,NA,NA,8.96,NA,NA,5.7749999999999995,0,5,0,0,0,1,0,0,0,0,0,0,0
25051,9722,1,50,28,NA,NA,1964,NA,NA,255,NA,NA,29.729999999999997,NA,NA,9.14,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
25095,3665,1,21,15,NA,NA,452,NA,NA,138,NA,NA,9.16,NA,NA,6.78,NA,NA,0.8910000000000001,0,10,0,0,0,0,0,0,0,1,0,0,0
25099,6275,1,20,27,NA,NA,35,NA,NA,157,NA,NA,8.17,NA,NA,7.77,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
25159,686,1,42,13,NA,NA,68,NA,NA,184,NA,NA,9.239999999999998,NA,NA,8.459999999999999,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
25186,6146,1,65,25,NA,NA,37,NA,NA,117,NA,NA,12.749999999999998,NA,NA,6.749999999999999,NA,NA,0,0,6,0,0,0,0,0,1,0,0,0,0,0
25210,5049,1,70,24,NA,NA,9,NA,NA,139,NA,NA,8.819999999999999,NA,NA,7.49,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
25212,10707,1,30,4,NA,NA,1657,NA,NA,95,NA,NA,26.03,NA,NA,6.529999999999999,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
25219,5798,1,33,28,NA,NA,1109,NA,NA,74,NA,NA,6.4399999999999995,NA,NA,6.839999999999999,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
25231,11255,1,30,20,NA,NA,1014,NA,NA,271,NA,NA,28.93,NA,NA,13.610000000000001,NA,NA,4.09,0,9,0,0,0,0,0,0,0,0,0,0,1
25271,8065,1,19,25,NA,NA,441,NA,NA,247,NA,NA,10.140000000000002,NA,NA,5.18,NA,NA,0,0,6,0,0,0,0,0,1,0,0,0,0,0
25313,3763,1,38,26,NA,NA,1002,NA,NA,447,NA,NA,6.6499999999999995,NA,NA,7.239999999999998,NA,NA,3.32,0,8,0,0,0,0,0,0,0,0,1,0,0
25322,11835,1,66,2,NA,NA,48,NA,NA,248,NA,NA,17.42,NA,NA,11.939999999999998,NA,NA,1.35,0,6,0,0,0,0,0,1,0,0,0,0,0
25341,9400,1,65,8,NA,NA,889,NA,NA,175,NA,NA,19.32,NA,NA,8.03,NA,NA,1.092,0,1,0,0,0,0,0,0,0,0,0,1,0
25360,1922,1,62,28,NA,NA,2756,NA,NA,68,NA,NA,33.1,NA,NA,4.27,NA,NA,1,0,3,0,0,1,0,0,0,0,0,0,0,0
25378,5314,1,30,11,NA,NA,1316,NA,NA,310,NA,NA,15.139999999999997,NA,NA,11.52,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
25508,11865,1,30,27,NA,NA,27,NA,NA,193,NA,NA,14.870000000000001,NA,NA,10.969999999999999,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
25510,10371,1,50,30,NA,NA,29,NA,NA,85,NA,NA,9.83,NA,NA,7.6,NA,NA,5.88,0,6,0,0,0,0,0,1,0,0,0,0,0
25590,899,1,30,26,NA,NA,25,NA,NA,1224,NA,NA,16.55,NA,NA,9.699999999999998,NA,NA,2.66,0,1,0,0,0,0,0,0,0,0,0,1,0
25615,9488,1,24,29,NA,NA,177,NA,NA,170,NA,NA,9.3,NA,NA,7.99,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
25624,10115,1,40,25,NA,NA,11,NA,NA,153,NA,NA,13.459999999999999,NA,NA,7.89,NA,NA,3.84,0,8,0,0,0,0,0,0,0,0,1,0,0
25679,1990,1,40,20,NA,NA,2223,NA,NA,180,NA,NA,14.799999999999999,NA,NA,10.179999999999998,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
25770,7493,1,52,9,NA,NA,91,NA,NA,341,NA,NA,12.229999999999999,NA,NA,7.0600000000000005,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
25810,1796,1,78,2,NA,NA,127,NA,NA,314,NA,NA,23.06,NA,NA,10.770000000000001,NA,NA,0.54,0,6,0,0,0,0,0,1,0,0,0,0,0
25827,2608,1,25,10,NA,NA,123,NA,NA,100,NA,NA,8.85,NA,NA,5.989999999999999,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
25886,1485,1,42,14,NA,NA,69,NA,NA,339,NA,NA,17.15,NA,NA,12.059999999999999,NA,NA,1.44,0,9,0,0,0,0,0,0,0,0,0,0,1
25888,8137,1,50,1,NA,NA,142,NA,NA,523,NA,NA,14.179999999999998,NA,NA,10.620000000000001,NA,NA,3.9320000000000004,1,7,0,0,0,0,1,0,0,0,0,0,0
25926,7207,1,50,25,NA,NA,92,NA,NA,376,NA,NA,13.410000000000002,NA,NA,9.34,NA,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0
25998,10514,1,68,28,NA,NA,109,NA,NA,199,NA,NA,7.400000000000001,NA,NA,5.390000000000001,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
26000,9896,1,48,25,NA,NA,77,NA,NA,206,NA,NA,12.969999999999999,NA,NA,10.029999999999998,NA,NA,0.558,0,5,0,0,0,1,0,0,0,0,0,0,0
26120,9988,1,30,6,NA,NA,3075,NA,NA,129,NA,NA,13.05,NA,NA,7.28,NA,NA,4,0,10,0,0,0,0,0,0,0,1,0,0,0
26126,9726,1,40,28,NA,NA,70,NA,NA,221,NA,NA,9.329999999999998,NA,NA,8.12,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
26149,7645,1,18,9,NA,NA,77,NA,NA,105,NA,NA,8.93,NA,NA,6.229999999999999,NA,NA,0.18,0,3,0,0,1,0,0,0,0,0,0,0,0
26176,2512,1,65,12,NA,NA,81,NA,NA,142,NA,NA,8.54,NA,NA,5.71,NA,NA,0,0,5,0,0,0,1,0,0,0,0,0,0,0
26184,9583,1,60,19,NA,NA,48,NA,NA,129,NA,NA,19,NA,NA,10.35,NA,NA,1.098,0,11,0,0,0,0,0,0,1,0,0,0,0
26188,9474,1,36,9,NA,NA,70,NA,NA,151,NA,NA,10.71,NA,NA,6.700000000000001,NA,NA,0.64,0,4,0,1,0,0,0,0,0,0,0,0,0
26241,8329,1,45,10,NA,NA,106,NA,NA,188,NA,NA,13.699999999999998,NA,NA,8.629999999999999,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
26252,3764,1,30,20,NA,NA,42,NA,NA,101,NA,NA,8.33,NA,NA,6.989999999999999,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
26261,2910,1,42,28,NA,NA,150,NA,NA,211,NA,NA,19.39,NA,NA,11.69,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
26311,10669,1,26,20,NA,NA,67,NA,NA,126,NA,NA,8.360000000000001,NA,NA,7.799999999999999,NA,NA,3.735,0,9,0,0,0,0,0,0,0,0,0,0,1
26393,4062,1,75,25,NA,NA,187,NA,NA,243,NA,NA,17.84,NA,NA,11.41,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
26400,5552,1,49,25,NA,NA,69,NA,NA,205,NA,NA,9.520000000000001,NA,NA,3.8999999999999995,NA,NA,0,0,6,0,0,0,0,0,1,0,0,0,0,0
26403,1076,1,50,20,NA,NA,119,NA,NA,193,NA,NA,12.049999999999999,NA,NA,8.780000000000001,NA,NA,0,0,7,0,0,0,0,1,0,0,0,0,0,0
26424,11095,1,25,5,NA,NA,54,NA,NA,149,NA,NA,8.32,NA,NA,6.809999999999999,NA,NA,0,0,10,0,0,0,0,0,0,0,1,0,0,0
26447,9288,1,29,13,NA,NA,105,NA,NA,197,NA,NA,11.69,NA,NA,6.4399999999999995,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26534,7899,1,40,20,NA,NA,206,NA,NA,196,NA,NA,15.180000000000001,NA,NA,8.950000000000001,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
26680,8267,1,29,15,NA,NA,3,NA,NA,93,NA,NA,10.32,NA,NA,8.399999999999999,NA,NA,3.28,0,10,0,0,0,0,0,0,0,1,0,0,0
26695,7742,1,43,23,NA,NA,96,NA,NA,140,NA,NA,6.920000000000001,NA,NA,6.34,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
26870,612,1,45,26,NA,NA,205,NA,NA,303,NA,NA,13.440000000000001,NA,NA,8.61,NA,NA,0,0,8,0,0,0,0,0,0,0,0,1,0,0
26895,370,1,43,10,NA,NA,154,NA,NA,194,NA,NA,9.5,NA,NA,8.08,NA,NA,0.7290000000000001,0,5,0,0,0,1,0,0,0,0,0,0,0
26915,10523,1,34,23,NA,NA,88,NA,NA,207,NA,NA,17.68999999999999,NA,NA,8.719999999999997,NA,NA,4.531,0,11,0,0,0,0,0,0,1,0,0,0,0
26963,7768,1,43,14,NA,NA,21,NA,NA,154,NA,NA,16.57,NA,NA,8.540000000000001,NA,NA,1.926,0,1,0,0,0,0,0,0,0,0,0,1,0
26978,6489,1,23,28,NA,NA,11,NA,NA,106,NA,NA,5.3100000000000005,NA,NA,6.19,NA,NA,0,0,4,0,1,0,0,0,0,0,0,0,0,0
26998,10955,1,32,25,NA,NA,1704,NA,NA,215,NA,NA,11.929999999999998,NA,NA,10.449999999999998,NA,NA,4.71,0,5,0,0,0,1,0,0,0,0,0,0,0
27013,9392,1,43,12,NA,NA,486,NA,NA,115,NA,NA,14.169999999999998,NA,NA,6.039999999999999,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
27052,3860,1,65,26,NA,NA,100,NA,NA,143,NA,NA,9.809999999999999,NA,NA,7.009999999999999,NA,NA,2.25,0,8,0,0,0,0,0,0,0,0,1,0,0
27159,10514,1,28,28,NA,NA,109,NA,NA,211,NA,NA,8.25,NA,NA,6.73,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
27167,1554,1,41,27,NA,NA,87,NA,NA,225,NA,NA,10.57,NA,NA,8.66,NA,NA,0.342,0,3,0,0,1,0,0,0,0,0,0,0,0
27174,4852,1,61,2,NA,NA,4479,NA,NA,251,NA,NA,13.169999999999998,NA,NA,12.439999999999998,NA,NA,4.74,0,9,0,0,0,0,0,0,0,0,0,0,1
27225,1535,1,50,15,NA,NA,383,NA,NA,194,NA,NA,7.949999999999999,NA,NA,6.88,NA,NA,0.075,0,11,0,0,0,0,0,0,1,0,0,0,0
27238,9436,1,50,29,NA,NA,1423,NA,NA,462,NA,NA,22.180000000000003,NA,NA,12.499999999999998,NA,NA,0,0,3,0,0,1,0,0,0,0,0,0,0,0
27251,1653,1,20,10,NA,NA,2127,NA,NA,93,NA,NA,8.44,NA,NA,6.059999999999999,NA,NA,0,0,9,0,0,0,0,0,0,0,0,0,0,1
27276,6105,1,30,26,NA,NA,760,NA,NA,93,NA,NA,17.970000000000002,NA,NA,6.72,NA,NA,0,0,11,0,0,0,0,0,0,1,0,0,0,0
27287,2364,1,48,24,NA,NA,7,NA,NA,141,NA,NA,11.999999999999998,NA,NA,7.8199999999999985,NA,NA,2.48,0,8,0,0,0,0,0,0,0,0,1,0,0
